nom,categorie,prix_eur,volume_L,degre_pct,ratio,image,url
Champagne Victoire - Brut Rosé - 75 cl,champagnes,59.99,0.75,,,https://media.e.leclerc/3292051031110_1,https://www.e.leclerc/pro/champagne-victoire-brut-rose-75-cl
Champagne Philipponnat - Brut Rosé - 75 cl,champagnes,69.25,0.75,,,https://media.e.leclerc/3760347080949_1,https://www.e.leclerc/pro/champagne-philipponnat-brut-rose-75-cl
Champagne Montaudon - Demi-sec - 75 cl,champagnes,20.01,0.75,,,https://media.e.leclerc/3287210000021_1,https://www.e.leclerc/pro/champagne-montaudon-demi-sec-75-cl
Champagne Charles de Cazanove Cuvée Romance - Extra-Brut - 75 cl,champagnes,27.9,0.75,,,https://media.e.leclerc/3323860135949_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-cuvee-romance-extra-brut-75-cl
Champagne Nicolas Feuillatte - Brut - 75 cl,champagnes,46.31,0.75,,,https://media.e.leclerc/3282946025140_1,https://www.e.leclerc/pro/champagne-nicolas-feuillatte-brut-75-cl
Demi-bouteille - Champagne Lanson - Brut - 37.5 cl,champagnes,22.22,0.375,12.5,474.03,https://media.e.leclerc/3029440007704_1,https://www.e.leclerc/pro/demi-bouteille-champagne-lanson-brut-37-5-cl
Champagne Jacques Chaput - Brut Blanc de Blancs - 75 cl,champagnes,34.9,0.75,,,https://media.e.leclerc/3574200000049_1,https://www.e.leclerc/pro/champagne-jacques-chaput-brut-blanc-de-blancs-75-cl
"Champagne Piper Heidsieck - Brut, 2015 - 75 cl",champagnes,48.9,0.75,,,https://media.e.leclerc/3018333015339_1,https://www.e.leclerc/pro/champagne-piper-heidsieck-brut-2015-75-cl
"Champagne Montaudon - Brut, 2018 - 75 cl",champagnes,27.8,0.75,,,https://fgellaobb.filerobot.com/3287210000069_1,https://www.e.leclerc/pro/champagne-montaudon-brut-2018-75-cl
"Champagne Ruinart - Brut, 2016 - 75 cl",champagnes,82.0,0.75,12.5,874.67,https://media.e.leclerc/3185370767740_1,https://www.e.leclerc/pro/champagne-ruinart-brut-2016-75-cl
Champagne Vranken - Brut - 75 cl,champagnes,34.31,0.75,12.5,365.97,https://media.e.leclerc/3253950000768_1,https://www.e.leclerc/pro/champagne-vranken-brut-75-cl
Champagne Ayala - Brut Blanc de Blancs - 75 cl,champagnes,73.0,0.75,,,https://media.e.leclerc/3113841080036_1,https://www.e.leclerc/pro/champagne-ayala-brut-blanc-de-blancs-75-cl
Champagne Germain - Brut - 75 cl,champagnes,28.5,0.75,12.5,304.0,https://media.e.leclerc/3253959000011_1,https://www.e.leclerc/pro/champagne-germain-brut-75-cl
Magnum Champagne Drappier - Brut - 150 cl,champagnes,89.0,1.5,,,https://media.e.leclerc/3469380013012_1,https://www.e.leclerc/pro/magnum-champagne-drappier-brut-150-cl
"Champagne Lanson Le Vintage 2013 - Brut, 2013 - 75 cl",champagnes,66.0,0.75,,,https://media.e.leclerc/3029440004574_1,https://www.e.leclerc/pro/champagne-lanson-le-vintage-2013-brut-2013-75-cl
"Champagne Louis Roederer - 2017, Brut Rosé - 75 cl",champagnes,80.79,0.75,,,https://media.e.leclerc/3114080611753_1,https://www.e.leclerc/pro/champagne-louis-roederer-2017-brut-rose-75-cl
Magnum Champagne G.H. Martel - Brut - 150 cl,champagnes,74.5,1.5,,,https://media.e.leclerc/3292050132412_1,https://www.e.leclerc/pro/magnum-champagne-g-h-martel-brut-150-cl
Magnum Champagne Drappier - Brut - 150 cl,champagnes,79.0,1.5,,,https://media.e.leclerc/3469380632213_1,https://www.e.leclerc/pro/magnum-champagne-drappier-brut-150-cl
Magnum Champagne Demoiselle - Brut - 1.5 L,champagnes,75.5,1.5,12.5,402.67,https://media.e.leclerc/3253950000935_1,https://www.e.leclerc/pro/magnum-champagne-demoiselle-brut-1-5-l
Champagne Jacques Chaput - Brut - 75 cl,champagnes,28.25,0.75,,,https://media.e.leclerc/3574200000025_1,https://www.e.leclerc/pro/champagne-jacques-chaput-brut-75-cl
Champagne Charles Heidsieck Réserve - Brut Rosé - 75 cl,champagnes,60.9,0.75,,,https://media.e.leclerc/3037900003739_1,https://www.e.leclerc/pro/champagne-charles-heidsieck-reserve-brut-rose-75-cl
Champagne Lanson White Label - Demi-sec - 75 cl,champagnes,33.9,0.75,12.5,361.6,https://media.e.leclerc/3029440007742_1,https://www.e.leclerc/pro/champagne-lanson-white-label-demi-sec-75-cl
"Champagne Billecart Salmon - Brut, 2016 - 75 cl",champagnes,70.9,0.75,,,https://media.e.leclerc/2030009532118_1,https://www.e.leclerc/pro/champagne-billecart-salmon-brut-2016-75-cl
Champagne Beaumont des Crayères Grande Réserve - Brut - 75 cl,champagnes,25.9,0.75,,,https://media.e.leclerc/3463000010115_1,https://www.e.leclerc/pro/champagne-beaumont-des-crayeres-grande-reserve-brut-75-cl
"Champagne Veuve Clicquot La Grande Dame - Brut, 2018 - 75 cl",champagnes,179.5,0.75,12.5,1914.67,https://media.e.leclerc/3049614239540_1,https://www.e.leclerc/pro/champagne-veuve-clicquot-la-grande-dame-brut-2018-75-cl
"Champagne Victoire - Brut, 2010 - 1.5 l",champagnes,170.0,1.5,,,https://media.e.leclerc/3292051031097_1,https://www.e.leclerc/pro/champagne-victoire-brut-2010-1-5-l
Champagne Deutz,champagnes,131.25,0.75,,,https://media.e.leclerc/3359950092014_1,https://www.e.leclerc/pro/champagne-deutz
Champagne G.H. Martel - Brut - 75 cl,champagnes,32.99,0.75,,,https://media.e.leclerc/3292050134010_1,https://www.e.leclerc/pro/champagne-g-h-martel-brut-75-cl
Champagne Montaudon - Brut - 75 cl,champagnes,23.5,0.75,,,https://media.e.leclerc/3287210000885_1,https://www.e.leclerc/pro/champagne-montaudon-brut-75-cl
Champagne G.H. Martel - Demi-sec - 75 cl,champagnes,27.71,0.75,,,https://media.e.leclerc/3292050131972_1,https://www.e.leclerc/pro/champagne-g-h-martel-demi-sec-75-cl
Champagne Krug Grande Cuvée 172 - Brut - 75 cl,champagnes,245.0,0.75,12.5,2613.33,https://media.e.leclerc/3258064128612_1,https://www.e.leclerc/pro/champagne-krug-grande-cuvee-172-brut-75-cl
Champagne Président Germain - Brut Rosé - 75 cl,champagnes,28.8,0.75,12.5,307.2,https://fgellaobb.filerobot.com/3253950000133_1,https://www.e.leclerc/pro/champagne-president-germain-brut-rose-75-cl
Champagne Lanson Le Rosé Création - Brut Rosé - 75 cl,champagnes,57.5,0.75,12.5,613.33,https://media.e.leclerc/3029440009234_1,https://www.e.leclerc/pro/champagne-lanson-le-rose-creation-brut-rose-75-cl
Champagne G.H. Martel - Brut Rosé - 75 cl,champagnes,21.9,0.75,,,https://media.e.leclerc/3292050104020_1,https://www.e.leclerc/pro/champagne-g-h-martel-brut-rose-75-cl
Champagne Bollinger - Brut Rosé - 75 cl,champagnes,63.0,0.75,,,https://media.e.leclerc/3052853078443_1,https://www.e.leclerc/pro/champagne-bollinger-brut-rose-75-cl
Magnum Champagne Victoire - Brut Rosé - 150 cl,champagnes,170.0,1.5,,,https://media.e.leclerc/3292051031103_1,https://www.e.leclerc/pro/magnum-champagne-victoire-brut-rose-150-cl
Champagne Charles de Cazanove - Brut Blanc de Noirs - 75 cl,champagnes,29.9,0.75,,,https://media.e.leclerc/3323860137196_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-brut-blanc-de-noirs-75-cl
"Champagne Billecart Salmon - Brut Blanc de Blancs, 2009 - 75 cl",champagnes,175.0,0.75,,,https://media.e.leclerc/2030009532088_1,https://www.e.leclerc/pro/champagne-billecart-salmon-brut-blanc-de-blancs-2009-75-cl
Champagne G.H. Martel - Doux - 75 cl,champagnes,24.9,0.75,,,https://media.e.leclerc/3292050133839_1,https://www.e.leclerc/pro/champagne-g-h-martel-doux-75-cl
Champagne Charles de Cazanove - Extra-Brut - 75 cl,champagnes,40.9,0.75,,,https://media.e.leclerc/3323860137318_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-extra-brut-75-cl
"Champagne Leclerc Briant - Brut Blanc de Blancs, 2013 - 75 cl",champagnes,199.0,0.75,,,https://media.e.leclerc/3465020000756_1,https://www.e.leclerc/pro/champagne-leclerc-briant-brut-blanc-de-blancs-2013-75-cl
Champagne Gosset,champagnes,60.34,0.75,,,https://media.e.leclerc/3353211000084_1,https://www.e.leclerc/pro/champagne-gosset
Champagne Charles de Cazanove - Doux - 75 cl,champagnes,24.5,0.75,,,https://media.e.leclerc/3323860137066_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-doux-75-cl
Champagne Charles de Cazanove - Demi-sec - 75 cl,champagnes,20.98,0.75,,,https://media.e.leclerc/3323860103320_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-demi-sec-75-cl
Champagne Besserat de Bellefon - Brut Blanc de Noirs - 75 cl,champagnes,51.25,0.75,12.5,546.67,https://media.e.leclerc/3507401002062_1,https://www.e.leclerc/pro/champagne-besserat-de-bellefon-brut-blanc-de-noirs-75-cl
Demi-bouteille Champagne Veuve Clicquot - Brut - 37.5 cl,champagnes,29.89,0.375,12.5,637.65,https://media.e.leclerc/3049614233418_1,https://www.e.leclerc/pro/demi-bouteille-champagne-veuve-clicquot-brut-37-5-cl
"Champagne Philipponnat - Brut, 2018 - 75 cl",champagnes,74.5,0.75,12.5,794.67,https://media.e.leclerc/3701439605138_1,https://www.e.leclerc/pro/champagne-philipponnat-brut-2018-75-cl
Magnum Champagne Gosset - Brut - 150 cl,champagnes,88.0,1.5,,,https://media.e.leclerc/3353210020007_1,https://www.e.leclerc/pro/magnum-champagne-gosset-brut-150-cl
"Champagne Leclerc Briant - Brut Blanc de Blancs, 2012 - 75 cl",champagnes,160.0,0.75,,,https://media.e.leclerc/3465020000541_1,https://www.e.leclerc/pro/champagne-leclerc-briant-brut-blanc-de-blancs-2012-75-cl
Champagne Canard-Duchêne Reforest Action - Brut - 75 cl,champagnes,27.9,0.75,,,https://fgellaobb.filerobot.com/3113934005250_1,https://www.e.leclerc/pro/champagne-canard-duchene-reforest-action-brut-75-cl
Champagne Lanson Le Black Création - Brut - 3 L,champagnes,182.0,3.0,12.5,485.33,https://media.e.leclerc/3029440001306_1,https://www.e.leclerc/pro/champagne-lanson-le-black-creation-brut-3-l
Champagne Beaumont des Crayères - Brut Rosé - 75 cl,champagnes,27.9,0.75,,,https://media.e.leclerc/3463001001389_1,https://www.e.leclerc/pro/champagne-beaumont-des-crayeres-brut-rose-75-cl
Champagne Heidsieck Monopole - Brut Rosé - 75 cl,champagnes,31.61,0.75,12.5,337.17,https://media.e.leclerc/3256931070545_1,https://www.e.leclerc/pro/champagne-heidsieck-monopole-brut-rose-75-cl
Champagne Heidsieck Monopole - Brut Rosé - 75 cl,champagnes,34.68,0.75,12.5,369.92,https://media.e.leclerc/3256930300117_1,https://www.e.leclerc/pro/champagne-heidsieck-monopole-brut-rose-75-cl
"Demi-bouteille Champagne G.H. Martel - Brut - 37,5 cl",champagnes,13.99,0.375,,,https://media.e.leclerc/3292050101012_1,https://www.e.leclerc/pro/demi-bouteille-champagne-g-h-martel-brut-37-5-cl
Demi-bouteille - Champagne G.H. Martel - Brut Rosé - 37.5 cl,champagnes,15.64,0.375,,,https://media.e.leclerc/3292050131644_1,https://www.e.leclerc/pro/demi-bouteille-champagne-g-h-martel-brut-rose-37-5-cl
Champagne Ayala Brut Majeur - Brut - 75 cl,champagnes,36.63,0.75,,,https://fgellaobb.filerobot.com/3113841080012_1,https://www.e.leclerc/pro/champagne-ayala-brut-majeur-brut-75-cl
Magnum Champagne de Castellane - Brut - 1.5 L,champagnes,45.4,1.5,,,https://media.e.leclerc/3113870006861_1,https://www.e.leclerc/pro/magnum-champagne-de-castellane-brut-1-5-l
Champagne Billecart Salmon - Brut - 75 cl,champagnes,55.5,0.75,,,https://fgellaobb.filerobot.com/3760143472511_1,https://www.e.leclerc/pro/champagne-billecart-salmon-brut-75-cl
Champagne Comte de Caulaincourt - Brut - 75 cl,champagnes,15.9,0.75,12.5,169.6,https://media.e.leclerc/3282946048767_1,https://www.e.leclerc/pro/champagne-comte-de-caulaincourt-brut-75-cl
Champagne Veuve Clicquot - Brut - 75 cl,champagnes,46.9,0.75,12.5,500.27,https://media.e.leclerc/3049614225802_1,https://www.e.leclerc/pro/champagne-veuve-clicquot-brut-75-cl
Champagne Ayala - Brut - 75 cl,champagnes,34.9,0.75,12.5,372.27,https://media.e.leclerc/3700602802107_1,https://www.e.leclerc/pro/champagne-ayala-brut-75-cl
Champagne Léon Launois - Brut - 75 cl,champagnes,17.9,0.75,12.5,190.93,https://media.e.leclerc/3518120001021_1,https://www.e.leclerc/pro/champagne-leon-launois-brut-75-cl
Champagne Deutz - Brut - 75 cl,champagnes,54.95,0.75,,,https://media.e.leclerc/3359950180469_1,https://www.e.leclerc/pro/champagne-deutz-brut-75-cl
Champagne Drappier - Zéro dosage Blanc de Noirs - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3469380630011_1,https://www.e.leclerc/pro/champagne-drappier-zero-dosage-blanc-de-noirs-75-cl
Champagne Louis Roederer Collection 245 - Brut - 75 cl,champagnes,52.5,0.75,12.5,560.0,https://media.e.leclerc/3114080414552_1,https://www.e.leclerc/pro/champagne-louis-roederer-collection-245-brut-75-cl
Champagne Pol Roger - Brut - 75 cl,champagnes,46.95,0.75,12.5,500.8,https://media.e.leclerc/3260923012000_1,https://www.e.leclerc/pro/champagne-pol-roger-brut-75-cl
Champagne Philipponnat - Zéro dosage - 75 cl,champagnes,48.8,0.75,,,https://media.e.leclerc/3760347081076_1,https://www.e.leclerc/pro/champagne-philipponnat-zero-dosage-75-cl
Champagne Paul Louis Martin - Brut - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3292059930989_1,https://www.e.leclerc/pro/champagne-paul-louis-martin-brut-75-cl
"Demi-bouteille Champagne Deutz - Brut Rosé - 37,5 cl",champagnes,31.5,0.375,,,https://media.e.leclerc/3359950180544_1,https://www.e.leclerc/pro/demi-bouteille-champagne-deutz-brut-rose-37-5-cl
Champagne Philipponnat Royal Réserve - Brut - 75 cl,champagnes,48.8,0.75,,,https://media.e.leclerc/3760347081311_1,https://www.e.leclerc/pro/champagne-philipponnat-royal-reserve-brut-75-cl
Magnum Champagne Canard-Duchêne Charles VII - Brut Rosé - 1.5 L,champagnes,85.5,1.5,,,https://media.e.leclerc/3113934005236_1,https://www.e.leclerc/pro/magnum-champagne-canard-duchene-charles-vii-brut-rose-1-5-l
Champagne Perrier-Jouët - Brut Rosé - 75 cl,champagnes,85.0,0.75,12.5,906.67,https://media.e.leclerc/3113889000201_1,https://www.e.leclerc/pro/champagne-perrier-jouet-brut-rose-75-cl
Champagne Marie Stuart Cuvée de la Reine - Brut - 75 cl,champagnes,19.6,0.75,,,https://media.e.leclerc/3276093000037_1,https://www.e.leclerc/pro/champagne-marie-stuart-cuvee-de-la-reine-brut-75-cl
Champagne Drappier - Brut Rosé - 75 cl,champagnes,38.6,0.75,12.5,411.73,https://media.e.leclerc/3469380630417_1,https://www.e.leclerc/pro/champagne-drappier-brut-rose-75-cl
Champagne Canard-Duchêne Grande Cuvée - Brut Rosé - 75 cl,champagnes,35.9,0.75,,,https://media.e.leclerc/3113930600701_1,https://www.e.leclerc/pro/champagne-canard-duchene-grande-cuvee-brut-rose-75-cl
Champagne Mercier - Demi-sec - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3185370045008_1,https://www.e.leclerc/pro/champagne-mercier-demi-sec-75-cl
Champagne Veuve Clicquot Carte Jaune - Brut - 75 cl,champagnes,,0.75,,,https://fgellaobb.filerobot.com/3049610004104_1,https://www.e.leclerc/pro/champagne-veuve-clicquot-carte-jaune-brut-75-cl
Champagne Champagne Cattier - Brut - 75 cl,champagnes,29.9,0.75,12.5,318.93,https://media.e.leclerc/3701433907399_1,https://www.e.leclerc/pro/champagne-champagne-cattier-brut-75-cl
Champagne Jacquart - Brut - 75 cl,champagnes,26.5,0.75,12.5,282.67,https://media.e.leclerc/3700252038826_1,https://www.e.leclerc/pro/champagne-jacquart-brut-75-cl
Demi-bouteille Champagne Piper Heidsieck - Brut - 37.5 cl,champagnes,18.55,0.375,,,https://media.e.leclerc/3018334200000_1,https://www.e.leclerc/pro/demi-bouteille-champagne-piper-heidsieck-brut-37-5-cl
"Champagne Dom Perignon - Brut, 2006 - 75 cl",champagnes,,0.75,,,https://fgellaobb.filerobot.com/3185370563762_1,https://www.e.leclerc/pro/champagne-dom-perignon-brut-2006-75-cl
Demi-bouteille Champagne Mercier - Brut - 37.5 cl,champagnes,13.25,0.375,,,https://fgellaobb.filerobot.com/3185370055649_1,https://www.e.leclerc/pro/demi-bouteille-champagne-mercier-brut-37-5-cl
Champagne Beaumont des Crayères - Brut - 75 cl,champagnes,27.25,0.75,,,https://media.e.leclerc/3463001001488_1,https://www.e.leclerc/pro/champagne-beaumont-des-crayeres-brut-75-cl
Champagne Bollinger Spécial - Brut - 75 cl,champagnes,52.45,0.75,,,https://fgellaobb.filerobot.com/3052853077682_1,https://www.e.leclerc/pro/champagne-bollinger-special-brut-75-cl
Champagne de Castellane - Demi-sec - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3113870000081_1,https://www.e.leclerc/pro/champagne-de-castellane-demi-sec-75-cl
Champagne Léon Launois - Brut Rosé - 75 cl,champagnes,19.9,0.75,12.5,212.27,https://media.e.leclerc/3518120001144_1,https://www.e.leclerc/pro/champagne-leon-launois-brut-rose-75-cl
Champagne Louis Roederer Premier - Brut - 75 cl,champagnes,,0.75,,,https://fgellaobb.filerobot.com/3114080016053_1,https://www.e.leclerc/pro/champagne-louis-roederer-premier-brut-75-cl
Champagne Moët & Chandon - Brut - 75 cl,champagnes,,0.75,12.5,,https://media.e.leclerc/3185370807415_1,https://www.e.leclerc/pro/champagne-moet-chandon-brut-75-cl
"Champagne Deutz - Brut, 2014 - 75 cl",champagnes,,0.75,,,https://fgellaobb.filerobot.com/3359950092007_1,https://www.e.leclerc/pro/champagne-deutz-brut-2014-75-cl
"Champagne Dom Perignon - Brut, 2013 - 75 cl",champagnes,225.0,0.75,12.5,2400.0,https://media.e.leclerc/3185370735695_1,https://www.e.leclerc/pro/champagne-dom-perignon-brut-2013-75-cl
Champagne Veuve Clicquot - Brut - 75 cl,champagnes,43.9,0.75,12.5,468.27,https://media.e.leclerc/3049614228032_1,https://www.e.leclerc/pro/champagne-veuve-clicquot-brut-75-cl
Champagne Canard-Duchêne Lot de 2  - Brut - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3113934005007_1,https://www.e.leclerc/pro/champagne-canard-duchene-lot-de-2-brut-75-cl
Magnum Champagne Veuve Clicquot - Brut - 1.5 L,champagnes,104.72,1.5,12.5,558.51,https://media.e.leclerc/3049614233883_1,https://www.e.leclerc/pro/magnum-champagne-veuve-clicquot-brut-1-5-l
Champagne Nicolas Feuillatte - Brut - 3 x 20 cl,champagnes,22.99,0.6,,,https://media.e.leclerc/3282946104876_1,https://www.e.leclerc/pro/champagne-nicolas-feuillatte-brut-3-x-20-cl
Magnum Champagne Mumm - Brut - 1.5 L,champagnes,68.82,1.5,12.5,367.04,https://media.e.leclerc/3043700103807_1,https://www.e.leclerc/pro/magnum-champagne-mumm-brut-1-5-l
Champagne Billecart Salmon - Brut - 75 cl,champagnes,52.7,0.75,,,https://fgellaobb.filerobot.com/3113942150102_1,https://www.e.leclerc/pro/champagne-billecart-salmon-brut-75-cl
Champagne de Castellane Cuvée Spéciale - Brut Rosé - 75 cl,champagnes,25.9,0.75,,,https://media.e.leclerc/3113870000142_1,https://www.e.leclerc/pro/champagne-de-castellane-cuvee-speciale-brut-rose-75-cl
Champagne Louis Roederer Collection 244 - Brut - 75 cl,champagnes,43.95,0.75,12.5,468.8,https://media.e.leclerc/3114080404454_1,https://www.e.leclerc/pro/champagne-louis-roederer-collection-244-brut-75-cl
Champagne Gaston Dericbourg Blanc de Blancs premier cru - Brut Blanc de Blancs - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3760064080215_1,https://www.e.leclerc/pro/champagne-gaston-dericbourg-blanc-de-blancs-premier-cru-brut-blanc-de-blancs-75-cl
Champagne Moët & Chandon Impérial - Brut - 75 cl,champagnes,41.37,0.75,,,https://media.e.leclerc/3185370000335_1,https://www.e.leclerc/pro/champagne-moet-chandon-imperial-brut-75-cl
Champagne Malard Champagne malard premium brut 75cl - Brut - 75 cl,champagnes,26.5,0.75,,,https://media.e.leclerc/3760197910786_1,https://www.e.leclerc/pro/champagne-malard-champagne-malard-premium-brut-75cl-brut-75-cl
"Champagne Bollinger La Grande Année - Brut, 2007 - 75 cl",champagnes,92.0,0.75,,,https://media.e.leclerc/3052853081924_1,https://www.e.leclerc/pro/champagne-bollinger-la-grande-annee-brut-2007-75-cl
Champagne Moët & Chandon Ice - Demi-sec - 75 cl,champagnes,49.95,0.75,,,https://media.e.leclerc/3185370457054_1,https://www.e.leclerc/pro/champagne-moet-chandon-ice-demi-sec-75-cl
Champagne Comte de Beligny - Brut - 75 cl,champagnes,23.07,0.75,,,https://media.e.leclerc/3498491530002_1,https://www.e.leclerc/pro/champagne-comte-de-beligny-brut-75-cl
Champagne G.H. Martel Victoire - Brut - 75 cl,champagnes,,0.75,,,https://fgellaobb.filerobot.com/3292050130449_1,https://www.e.leclerc/pro/champagne-g-h-martel-victoire-brut-75-cl
Magnum Champagne Pommery Royal - Brut - 1.5 L,champagnes,84.9,1.5,12.5,452.8,https://fgellaobb.filerobot.com/3352370002694_1,https://www.e.leclerc/pro/magnum-champagne-pommery-royal-brut-1-5-l
Champagne Charles de Cazanove Premier Cru - Brut - 75 cl,champagnes,19.7,0.75,,,https://fgellaobb.filerobot.com/3323860132825_1,https://www.e.leclerc/pro/champagne-charles-de-cazanove-premier-cru-brut-75-cl
Champagne G.H. Martel - Brut - 75 cl,champagnes,,0.75,,,https://media.e.leclerc/3292050130708_1,https://www.e.leclerc/pro/champagne-g-h-martel-brut-75-cl
